municipality_id,avg_t2m,avg_t2m_max,avg_t2m_min,avg_rh2m,avg_rhoa,avg_prectotcorr,avg_ws10m,avg_allsky_sfc_sw_dwn,avg_cloud_amt,avg_surface_pressure,elevation
4919,27.191770833333333,31.353020833333332,24.128020833333334,80.2384375,1.1485416666666666,8.010833333333332,5.891354166666667,5.248924210526316,62.880105263157894,99.75052083333333,235
4920,27.191770833333333,31.353020833333332,24.128020833333334,80.2384375,1.1485416666666666,8.010833333333332,5.891354166666667,5.248924210526316,62.880105263157894,99.75052083333333,18
4921,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.3685989473684215,59.30210526315789,98.05052083333334,13
4922,27.191770833333333,31.353020833333332,24.128020833333334,80.2384375,1.1485416666666666,8.010833333333332,5.891354166666667,5.248924210526316,62.880105263157894,99.75052083333333,10
4923,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.3685989473684215,59.30210526315789,98.05052083333334,79
4924,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,25
4925,27.191770833333333,31.353020833333332,24.128020833333334,80.2384375,1.1485416666666666,8.010833333333332,5.891354166666667,5.248924210526316,62.880105263157894,99.75052083333333,65
4926,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,132
4927,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,8
4928,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,29
4929,27.191770833333333,31.353020833333332,24.128020833333334,80.2384375,1.1485416666666666,8.010833333333332,5.891354166666667,5.248924210526316,62.880105263157894,99.75052083333333,84
4930,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,13
4931,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,59
4932,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.3685989473684215,59.30210526315789,98.05052083333334,126
4933,27.191770833333333,31.353020833333332,24.128020833333334,80.2384375,1.1485416666666666,8.010833333333332,5.891354166666667,5.248924210526316,62.880105263157894,99.75052083333333,8
4934,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,10
4935,27.191770833333333,31.353020833333332,24.128020833333334,80.2384375,1.1485416666666666,8.010833333333332,5.891354166666667,5.248924210526316,62.880105263157894,99.75052083333333,12
4936,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.248924210526316,62.880105263157894,98.05052083333334,39
4937,26.601041666666664,32.48,22.270520833333332,78.38645833333334,1.1295833333333334,7.239895833333333,4.5615625,5.3685989473684215,59.30210526315789,98.05052083333334,44
