name,price,ratings,url
Tuya WiFi Smart Energy Meter AC100-240V 1CT 2CT Clamp App Control 80A Power Monitor Energy Consumption Electricity Statistics,₱739.02,N/A,https://www.lazada.com.ph/products/pdp-i5250774773.html
Multi-function Power Panel 3 Phase Smart Energy Meter 96*96mm RS485 Modbus RTU 4 Wire Panel Meter,"₱3,141.00",N/A,https://www.lazada.com.ph/products/pdp-i4383566380.html
Tuya Smart Energy Meter WIFI Bidirection 2 Channel with Current Transformer Clamp App Monitor Power 80A 110V/240V,₱840.87,N/A,https://www.lazada.com.ph/products/pdp-i5308705307.html
【Top Picks】 Tuya WiFi Smart Energy Meter Clamp KWh Power Production Consumption APP Remote Control Bidirectional Monitoring Meter,"₱1,382.30",N/A,https://www.lazada.com.ph/products/pdp-i5178791695.html
TOMZN 63A 80A WIFI Smart Energy Meter Kwh Metering Switch Timer With Voltage Current And Leakage Protection TUYA Circuit Breaker,"₱1,498.00",N/A,https://www.lazada.com.ph/products/pdp-i4633046340.html
AC85-265V 100A Tuya WIFI Din Rail Smart Switch Remote Control Digital Power Energy Volt Amp Kwh Frequency Factor Meter,"₱1,161.87",N/A,https://www.lazada.com.ph/products/pdp-i5271749502.html
CHE 34100M THREE PHASE 4-WIRES SMART ENERGY METER 400V,"₱21,400.00",N/A,https://www.lazada.com.ph/products/pdp-i5390167421.html
100A Tuya WiFi Din Rail Power Energy Meter AC50-320V Smart Electricity Meter Digital Display Monitor Voltage Curve Ammeter GR2PW,₱767.32,N/A,https://www.lazada.com.ph/products/pdp-i4609637519.html
CHINT DDSU666 DTSU666 Single Phase DIN Rail Modbus RS485 Bi-directional Smart Energy Power KWH Electric Current Meter Wattmeter,"₱1,119.45",N/A,https://www.lazada.com.ph/products/pdp-i4652316054.html
Smart Bi-directional WiFi Energy Meter with CT 80A for Solar Systems Buzzer Overload Alarm App Monitor Export&Import Power,₱672.91,N/A,https://www.lazada.com.ph/products/pdp-i5223485096.html
【L-BEANS】 Smart Energy Meter with 80A Current Clamp for Remote Power Consumption Data,₱199.00,N/A,https://www.lazada.com.ph/products/pdp-i15415461557.html
"Zemismart 2Phase/3Phase Smart Energy Meter 120A with 3 clamps measuring Alarm function Smart Electricity Meter Monitor Din-rail Power Monitor Withdrawable Split-core CTs,work with Tuya Zigbee hub,HA","₱2,344.84",N/A,https://www.lazada.com.ph/products/pdp-i4533453910.html
Zemismart Tuya Smart Energy Meter Electric Energy Monitoring SmartLife APP Measure Alarm Smart Power Consumption kWh Meter Wattmeter Circuit Breaker Voltmeter Max 63A for Smart Home Monitor Real Time Monitoring of Electrici,"₱1,529.00",N/A,https://www.lazada.com.ph/products/pdp-i2601091916.html
