name,price,ratings,url
Gemvan Wind Turbine Generator,₱171.61,N/A,https://www.lazada.com.ph/products/pdp-i4588458403.html
600W/1000W Wind Turbine 12V 24V Mild Wind Start Magnetic Levitation Generator High-Power 220V Inverter Output Wind,"₱13,968.00",N/A,https://www.lazada.com.ph/products/pdp-i4244931148.html
Wind Generator 300W/400W/500W/600W Wind Generator AC12V 24V Wind Turbines Wind Turbines Motor Generator with 3 Nylon Fiber Blades Wind Power Generator with Charge Controller for Home Marine Industrial Energy(Not included mast),"₱7,199.00",N/A,https://www.lazada.com.ph/products/pdp-i5224947981.html
【Fast delivery】 3-Phase Electric Wind Turbine Generator DIY Brushless Power Motor AC/DC9V-72V,"₱1,895.00",N/A,https://www.lazada.com.ph/products/pdp-i5025842829.html
5000W Vertical Wind Turbine High Efficiency Windmill 12v 24v 48v Wind Energy Generator Eectric Generator Home Appliance Camping,"₱29,530.16",N/A,https://www.lazada.com.ph/products/pdp-i5222606974.html
Vertical Wind Generator Wind Turbine-Kit Wind Turbine Instructional Model 100-6000RPM Wind-Turbine Teaching Experiment Tools,₱278.70,N/A,https://www.lazada.com.ph/products/pdp-i4774262831.html
【Weliba】 Swinging Tail Wind Turbine Generator Kit Teach Physics Concepts Creatively [New Home Products Hot Sale],₱504.00,N/A,https://www.lazada.com.ph/products/pdp-i15398729916.html
(With MPPT controller)500W Wind Turbines Generator AC12V/24V Wind Turbines Generator with 3 Blades,"₱7,150.00",N/A,https://www.lazada.com.ph/products/pdp-i3150125074.html
Wind Turbine 12V 24V 48V S-type Horizontal Axis 6 Blade 800W Breeze Activated Wind Solar Complementary Street Light Wind Turbine Generator,"₱9,690.00",N/A,https://www.lazada.com.ph/products/pdp-i5158186583.html
300W/400W/500W/600W Wind Turbine Generator 12V/24V 5 Blades Nylon Fiber Auto Wind Direction Electromagnetic Brake Ideal for Home Outdoor Use White,"₱7,369.00",N/A,https://www.lazada.com.ph/products/pdp-i5224970400.html
1000W Peak 12V/24V/48V 6 Blades Horizontal Wind Turbine Generator Residential Home Windmill Power Generator,"₱11,832.61",N/A,https://www.lazada.com.ph/products/pdp-i5339922034.html
Aibecy Green Wind Turbine Green Lantern‑Shaped Wind Power Generator with Controller for Charging Boats Terraces Cabins Mobile Homes,"₱10,123.01",N/A,https://www.lazada.com.ph/products/pdp-i5222416527.html
TBRBG High Speed Brushless Motor Wind Turbine for DIY Generator Long Life Lightweight Home Power Solution,₱471.33,N/A,https://www.lazada.com.ph/products/pdp-i15460510205.html
RcTlB High Quality Brushless Motor Turbine High Speed DIY Wind Generator Home Energy Saving Tool,₱435.65,N/A,https://www.lazada.com.ph/products/pdp-i15444929684.html
Small 300W-600W Horizontal Axis Wind Turbine Generator Home Use Wind Power Generator Easy Installation by Jiangsu Naiel Wind Power,"₱4,321.00",N/A,https://www.lazada.com.ph/products/pdp-i5198466056.html
Lepmerk Wind Turbine Generator 300W High Efficiency Weatherproof Wind Generator Low Startup Wind Speed for Homes Farms RVs Boats,"₱11,106.00",N/A,https://www.lazada.com.ph/products/pdp-i15457316030.html
（PENGGONG)For Wind Turbine Generator with USB Light for Creative Science Experiments,₱423.00,N/A,https://www.lazada.com.ph/products/pdp-i15415136950.html
Green Wind Turbine 4 Blades Wind Power Generator for Charging Boats Terraces Cabins Mobile Homes,"₱14,676.00",N/A,https://www.lazada.com.ph/products/pdp-i5302299224.html
Wind Driven Generator 1200W Motor Kit Wind Turbine with Controller for Boat for Home,"₱12,219.00",N/A,https://www.lazada.com.ph/products/pdp-i5066789802.html
100W wind generator Wind Turbine Motor 3 Blades Wind Power Generator with Charge Controller for Home Marine Industrial Energy(Not included mast),"₱4,049.00",N/A,https://www.lazada.com.ph/products/pdp-i3744851868.html
12V 1200W Wind Generator with Charger Controller 5 Blades S-Type Minitype Wind Turbine Generator Kit Clear Energy Windmill for Home Highways Boats,"₱11,942.40",N/A,https://www.lazada.com.ph/products/pdp-i3980719104.html
"500W Residential Wind Turbine Generator 12V/24V, White - Safe for Home Use with Electromagnetic Brake, 5-Blade Auto-Wind Direction (Typhoon Resistant Design) for Outdoor Power","₱8,199.00",N/A,https://www.lazada.com.ph/products/pdp-i4991620406.html
1000w Wind Turbine Generator 12V 24V 48V DC 220v AC Home Sys,"₱44,538.38",N/A,https://www.lazada.com.ph/products/pdp-i4823137868.html
【In-Stock】 Mini Small 3-Phase Wind Turbines Hand Alternator Generator 3v-24v 12v New,₱606.30,N/A,https://www.lazada.com.ph/products/pdp-i4488434323.html
Wind Turbines 2m/s Start Speed 2 Layer Wind Power Generator 1200W AC Lantern Type Energy Charge for Home for Boat,"₱12,219.00",N/A,https://www.lazada.com.ph/products/pdp-i5067115529.html
Small Horizontal Axis Wind Turbine Generator 100W 200W 300W 400W for Home Use Street Lighting Wind And Solar Complementary Light,"₱6,203.00",N/A,https://www.lazada.com.ph/products/pdp-i5077116453.html
Andoer Wind Turbine 1200W Electricity Producer Equipment 5 Blade Generator for Mobile Homes,"₱18,342.00",N/A,https://www.lazada.com.ph/products/pdp-i5343785544.html
【XIXINBO】 Wind Turbines Generator Teaching Sample Model Small and Portable for Learning [not miss it][New product release],₱678.00,N/A,https://www.lazada.com.ph/products/pdp-i15456971297.html
【L-BEANS】 Student Science Wind Turbine Generator Kit with 3000rpm Motor and Diode,₱195.00,N/A,https://www.lazada.com.ph/products/pdp-i15445474415.html
BOSTO Wind Generator 300W High Efficiency Water Proof Wind Turbine Generator for Homes Farms RVs Boats,"₱10,310.30",N/A,https://www.lazada.com.ph/products/pdp-i15406131613.html
Wind Generator with Charger Controller 3 Blades S-Type Minitype Wind Turbine Generator,"₱7,154.00",N/A,https://www.lazada.com.ph/products/pdp-i5386811206.html
800W Wind Turbines 12V 24V 48V Off Grid Small Wind Turbine Generators Household 6 Blades Renewable Energy,"₱9,900.00",N/A,https://www.lazada.com.ph/products/pdp-i5351171309.html
forsso | Mini Wind Turbine Generator 12v,₱318.40,N/A,https://www.lazada.com.ph/products/pdp-i15400352305.html
【LeeandHan】 Wind Turbine Generator Kit for Renewable Energy Lessons and Student Projects,₱195.00,N/A,https://www.lazada.com.ph/products/pdp-i15427138690.html
Micro Motor Wind Turbine Alternator Generator 2V-22V 3000rpm for Home Power System Small Wind Energy Generator Set,"₱1,629.00",N/A,https://www.lazada.com.ph/products/pdp-i5226946417.html
【Rockhouse】 Small Size Wind Turbine Generator for LED Teaching Tools and Experiments [New Products],₱601.00,N/A,https://www.lazada.com.ph/products/pdp-i15434292432.html
【XIXINBO】 Mini Wind Turbine Generator Powering LED Teaching Tools and Experiments [not miss it][New product release],₱601.00,N/A,https://www.lazada.com.ph/products/pdp-i15438830371.html
DC 3V-24V 1A 12W Micro Three Phase AC Wind Generator Turbines Brushless Motor Hand Cranked Generator RPM3000-6000 With LED,₱371.63,N/A,https://www.lazada.com.ph/products/pdp-i4585620253.html
ZUNYI | Quiet Science Experiment Home Use Wind Turbine 12V DC,₱204.77,N/A,https://www.lazada.com.ph/products/pdp-i15419295057.html
【Flash sale】 Three Phase Mini Ac Wind Turbines Brushless Motor Hand Cranked Generator 3-24v 0.1a-1a 0.5-12w Rpm3000-6000,₱509.30,N/A,https://www.lazada.com.ph/products/pdp-i4488400553.html
3-Phase Electric Wind Turbine Generator DIY Brushless Power Motor AC/DC9V-72V Brushless Wind Generator Brushless Wind Generator,"₱2,337.42",N/A,https://www.lazada.com.ph/products/pdp-i4541788051.html
Wind Turbine Generator Motor 6000W 12V 24V 3 Phase Gearless Permanent Magnet AC Alternator For Wind Water Turbine Diesel Engine,"₱4,815.33",N/A,https://www.lazada.com.ph/products/pdp-i4803511061.html
READY STOCK 400W 12V 24V Lantern Vertical Axis Wind Turbines Generator 5 Blades Motor Kit,"₱7,758.00",N/A,https://www.lazada.com.ph/products/pdp-i3848639484.html
Moon Riverr Mini Wind Generator Wind Turbine Model Set Kits Teaching Tool,₱200.35,N/A,https://www.lazada.com.ph/products/pdp-i15420703279.html
