name,price,ratings,url
4200W 6200W Hybrid Solar Inverter 24V 48V to 230V AC Hybrid Inverter Built-in 80A MPPT Solar Charge Controller,"₱15,800.00",N/A,https://www.lazada.com.ph/products/pdp-i5252849475.html
"DEMUDA 6.2kW Pure Sine Wave Solar Hybrid Inverter with Built-in 100A MPPT Controller, WiFi Control, and Wide Voltage Range 40-500V，for 24V/48V Battery","₱13,500.00",N/A,https://www.lazada.com.ph/products/pdp-i4819707212.html
PowMr 3.2KW 24V Hybrid Solar Inverter 230Vac PV Starting Voltage 30Voc Built In 80A MPPT Solar Charge Controller 50/60Hz Auto Pure Sine Wave Inverter,"₱11,000.00",N/A,https://www.lazada.com.ph/products/pdp-i5045252241.html
ECGSOLAX 5KW On-grid/Off-grid Hybrid Solar Inverter 24V VDC 230VAC 160A MPPT Work Without battery,"₱16,500.00",N/A,https://www.lazada.com.ph/products/pdp-i5385073374.html
PowMr 3.2KW Hybrid Solar Inverter 230Vac PV Start Voltage 30Voc Built In 80A MPPT Solar Charge Controller 50/60Hz Auto Pure Sine Wave Inverter,"₱11,000.00",N/A,https://www.lazada.com.ph/products/pdp-i4051943575.html
【New】AOYANG 1.6KW 3.2KW 4.5KW 6.2KW Hybrid Solar Inverter Built In 100A MPPT 12V/24V/48V System 220V/60hz,"₱8,950.00",N/A,https://www.lazada.com.ph/products/pdp-i5164683349.html
ECGSOLAX 5000W 24V MPPT Hybrid Solar Inverter Built-in 160A Off-grid/On-grid Solar Inverter LifePo4 Battery,"₱16,500.00",N/A,https://www.lazada.com.ph/products/pdp-i5368404125.html
One Solar Hybrid Solar Inverter 12v1000W 12V1200W with 40A MPPT,"₱9,500.00",N/A,https://www.lazada.com.ph/products/pdp-i3993208522.html
"Y&H 3200W Hybrid Solar Inverter DC24V to AC230V, Battery-less start,BMS,Off-Grid Pure Sine Wave Inverter with 80A MPPT Solar Charger+AC Charger,Max PV 3000W DC55-450V Input,for 24V Lead-Acid/Lithium","₱10,286.00",N/A,https://www.lazada.com.ph/products/pdp-i4839572830.html
Y&H 4.2KW 24VDC On/Off-Grid Solar Hybrid Inverter AC220V Two Load Output Power MPPT 120A Solar Charger Max PV Power 6200W Input,"₱13,886.00",N/A,https://www.lazada.com.ph/products/pdp-i4110639435.html
1KW/1.5KW Hybrid Solar Inverter 12V/24V Solar Inverter MPPT Hybrid off Grid Inverter PV Input 20Vdc-150Vdc,"₱9,200.00",N/A,https://www.lazada.com.ph/products/pdp-i4141823785.html
"Y&H 3200W Solar Hybrid Inverter DC24V to AC230V, Off-Grid Pure Sine Wave Inverter with 80A MPPT Solar Charger + AC Charger,Max PV 3000W DC55-450V Input,fit for 24V Lead-Acid/Lithium Battery","₱9,586.00",N/A,https://www.lazada.com.ph/products/pdp-i3834672381.html
Flowatt 3KW Hybrid Solar Inverter Off-grid Hybrid Inverter 24V 230V Pure Sine Wave Inverter Built-in 80A MPPT Controller Grid hybrid Inverter With WiFi Included Can be Used in Water Pumps,"₱12,100.00",N/A,https://www.lazada.com.ph/products/pdp-i5034319956.html
PowMr 1KW/1.6KW 12V Hybrid Solar Inverter 230Vac All in one inverter Built In 80A MPPT Solar Charge Controller 50/60Hz Auto Pure Sine Wave Inverter,"₱6,350.00",N/A,https://www.lazada.com.ph/products/pdp-i4420595849.html
ECGSOLAX 6500W 48V MPPT Hybrid Solar Inverter Built-in 160A Off-grid/On-grid Solar Inverter LifePo4 Battery,"₱17,500.00",N/A,https://www.lazada.com.ph/products/pdp-i5343392959.html
PowMr 1.6KW/3.2KW Hybrid Solar Inverter 230Vac PV Start Voltage 30Voc Built In 80A MPPT Solar Charge Controller 50/60Hz Auto Pure Sine Wave Inverter,"₱11,000.00",N/A,https://www.lazada.com.ph/products/pdp-i4158692860.html
"Y&H 4.2KW/6.2KW On/Off Grid Solar Hybrid Inverter DC24V/48V to AC220V, Built-in 120A MPPT, 6200W/8000W 27A PV Input, Battery-Free Operatio,Dual AC Output,Offline Firmware Upgrade, for Home Energy Storage System","₱12,786.00",N/A,https://www.lazada.com.ph/products/pdp-i15409711557.html
Y&H 6.2KW On/Off-Grid Solar Hybrid Inverter 48V AC220V Two Load Output Power MPPT 120A Solar Charger Max PV Power 6500W Input,"₱15,286.00",N/A,https://www.lazada.com.ph/products/pdp-i4110691295.html
"Y&H 2200W Solar Hybrid Inverter DC12V to AC230V, Off-Grid Pure Sine Wave Inverter with 80A MPPT Solar Charger + AC Charger,Max PV 2000W DC55-450V Input,fit for 12V Lead-Acid/Lithium Battery","₱8,586.00",N/A,https://www.lazada.com.ph/products/pdp-i3834525859.html
One Solar Hybrid Toroidal Off Grid Solar Inverter 24v3000w 48V6000W 48V5000W Snadi Snat Inverter Srne,"₱19,500.00",N/A,https://www.lazada.com.ph/products/pdp-i1608054534.html
PV Inverter 3600W 24V MPPT Solar Charging Controller Pure Xuanbo Inverter UPS Function 6200W 48V Household Appliance Driver Hybrid Solar Inverter,"₱16,297.40",N/A,https://www.lazada.com.ph/products/pdp-i5285986397.html
HanTech PowMr 3.2KW Hybrid Solar Inverter 230Vac PV Max 450Vdc Built In 80A MPPT Solar Charge Controller,"₱10,500.00",N/A,https://www.lazada.com.ph/products/pdp-i3776308505.html
3KW Solar Hybrid Inverter 24V 230V With 80A MPPT Charging Controller Pure Sine Wave Hybrid Solar Inveter Max PV 450VDC,"₱11,921.30",N/A,https://www.lazada.com.ph/products/pdp-i5204952246.html
1.2kw Hybrid Offgrid Inverter,"₱11,900.00",N/A,https://www.lazada.com.ph/products/pdp-i3291353158.html
